genes,logFC,logCPM,LR,PValue,FDR,AGI,symbol2,full_name
AT1G77230.1,0.34569385912295464,4.57231807772634,6.111265936345464,0.013432288517988441,0.03135756181401999,AT1G77230,NA,NA
AT1G18010.1,-1.4947067316196554,4.286070148511533,6.1096244883293025,0.01344476908942057,0.031382336519824396,AT1G18010,NA,NA
AT2G27970.1,-0.4668055324917694,2.989440832301251,6.105966668217254,0.013472623841013397,0.031442985260514596,AT2G27970,CKS2,CDK-subunit 2
AT5G40640.1,-0.3559007753115586,3.471958085571609,6.105508649511551,0.013476115888377242,0.031446766329885995,AT5G40640,NA,NA
AT2G31820.1,-0.2562935499466598,5.016054720098821,6.1051394104339956,0.013478931735656289,0.03144896864267917,AT2G31820,NA,NA
AT2G04650.1,0.4183194262722344,3.195698080187259,6.1034481682601465,0.013491837021133834,0.03147470769587936,AT2G04650,KJC2,KONJAC 2
AT1G73950.1,-0.36837747233723533,3.6531919911959116,6.1027710522943694,0.01349700742091946,0.03148239762066454,AT1G73950,NA,NA
AT3G22880.1,-0.5612182064668795,3.060324451246945,6.101417243443434,0.013507351100680158,0.031502150651162845,AT3G22880,ARLIM15;ATDMC1;DMC1,ARABIDOPSIS HOMOLOG OF LILY MESSAGES INDUCED AT MEIOSIS 15;ARABIDOPSIS THALIANA DISRUPTION OF MEIOTIC CONTROL 1;DISRUPTION OF MEIOTIC CONTROL 1
AT2G33470.1,0.273527044907727,5.283625788793419,6.1011528314469645,0.013509372273047729,0.03150249095154481,AT2G33470,ATGLTP1;GLTP1,ARABIDOPSIS GLYCOLIPID TRANSFER PROTEIN 1;glycolipid transfer protein 1
AT3G51970.1,0.5963316534298798,1.9684519343902045,6.099647439585638,0.013520885456501402,0.03152496249601208,AT3G51970,ASAT1;ATASAT1;ATSAT1,acyl-CoA sterol acyl transferase 1;NA;ARABIDOPSIS THALIANA STEROL O-ACYLTRANSFERASE 1
AT3G55160.1,-0.2897260037342849,4.563877476770291,6.097924056177417,0.013534078220864885,0.03154710183416034,AT3G55160,NA,NA
AT2G25350.1,0.45757308353174964,3.2866649278719655,6.09789513449234,0.013534299733714386,0.03154710183416034,AT2G25350,NA,NA
AT4G27300.1,-0.4875392095318003,4.757757598560757,6.097671244662546,0.013536014644956709,0.03154710183416034,AT4G27300,NA,NA
AT2G05830.1,-0.2916193150935475,5.45630014276119,6.095680351522587,0.013551273964305463,0.031576328618231085,AT2G05830,MTI1;MTI1,5-METHYLTHIORIBOSE KINASE 1;5-METHYLTHIORIBOSE-1-PHOSPHATE-ISOMERASE1
AT1G27360.1,-0.5168901608524332,2.825677290857984,6.095544691266847,0.01355231438403751,0.031576328618231085,AT1G27360,SPL11,squamosa promoter-like 11
AT2G45820.1,0.27585429401151923,7.204657619165267,6.09313052805328,0.013570843081019385,0.031615114813208244,AT2G45820,Rem1.3,"NA"
AT1G30500.2,-0.4643005683225391,3.140354332769735,6.09063954009207,0.01358998871964279,0.031655327301896734,AT1G30500,NF-YA7,"""nuclear factor Y, subunit A7"""
AT1G06150.1,0.41555535707441055,3.821576493489435,6.088619804809682,0.013605532720831719,0.031687140465444616,AT1G06150,EMB1444;LHL1,EMBRYO DEFECTIVE 1444;LONESOME HIGHWAY LIKE 1
AT5G11490.2,0.24293996609515256,6.787896678927149,6.08750848033808,0.01361409333671109,0.03170268283385218,AT5G11490,AP4B;GFS4,Adaptor protein complex protein 4B;NA
AT4G12610.2,0.27686940797252607,5.443083247979734,6.086918042964893,0.0136186437734803,0.031708063703697595,AT4G12610,ATRAP74;RAP74,NA;NA
AT3G13430.1,0.4531824792491387,3.3473774245701295,6.086602353358944,0.013621077400788745,0.031708063703697595,AT3G13430,NA,NA
AT1G48370.1,0.3160846508590299,3.7110730871035407,6.086380605876456,0.013622787102801745,0.031708063703697595,AT1G48370,YSL8,YELLOW STRIPE like 8
AT5G50550.1,0.3820762334446599,3.228647147713077,6.085984519346291,0.013625841530864512,0.031708063703697595,AT5G50550,NA,NA
AT5G50650.1,0.3820762334446599,3.228647147713077,6.085984519346291,0.013625841530864512,0.031708063703697595,AT5G50650,NA,NA
AT5G42270.1,-0.363180019086229,9.193170234268697,6.085084375956086,0.01363278562165191,0.031719829038522225,AT5G42270,FTSH5;VAR1,NA;VARIEGATED 1
AT5G38050.1,0.5637911283528765,2.502083884906578,6.08313443912704,0.013647840753143773,0.03175046071348321,AT5G38050,NA,NA
AT5G14590.1,-0.2945769988108194,6.097958339173255,6.081528132817337,0.013660255616809955,0.03177494241301446,AT5G14590,NA,NA
AT1G35340.1,-0.307151404859559,5.616269088712001,6.079357027915728,0.013677054173828555,0.03180961277393685,AT1G35340,NA,NA
AT5G37740.2,0.3531589385066074,4.8980270534956265,6.078857843089201,0.013680919535419148,0.03181419812783863,AT5G37740,NA,NA
AT1G28150.1,-0.4627768983119667,4.107982106449602,6.07453173339955,0.013714465207157965,0.031887792528034135,AT1G28150,NA,NA
AT3G09250.2,-0.30402743203047794,4.631360616401586,6.073823406167731,0.013719965798304867,0.03189616737416599,AT3G09250,NA,NA
AT5G10630.2,0.3040464294915485,4.516056684732996,6.07258657143576,0.0137295760125739,0.03191409262975355,AT5G10630,NA,NA
AT4G35360.1,0.26780925926020793,5.302419153050218,6.067808593575578,0.013766766020744356,0.031996112670515275,AT4G35360,NA,NA
AT2G19940.1,-0.2623926964890256,5.852156194422962,6.065219070344353,0.013786965193487285,0.03203862612884118,AT2G19940,NA,NA
AT5G58330.1,-0.4036850949273314,7.926967261799458,6.062936518215851,0.013804795165429257,0.03207562295768272,AT5G58330,NADP-MDH,NADP-dependent Malate Dehydrogenase
AT3G13200.1,0.24099021578131063,5.897823099302799,6.062366905832915,0.013809248343768711,0.0320815326963035,AT3G13200,EMB2769,EMBRYO DEFECTIVE 2769
AT2G38770.1,-0.26167927562518317,5.993412617026219,6.059134541438618,0.013834546678699685,0.03213586140147622,AT2G38770,EMB2765;MAC7,EMBRYO DEFECTIVE 2765;MOS4-ASSOCIATED COMPLEX 7
AT3G13350.1,-0.34039255449287803,3.8932736295636685,6.053347096366295,0.013879961709141965,0.03223689710381251,AT3G13350,NA,NA
AT1G02520.1,0.32859776785292616,3.853864241600809,6.049577035878826,0.013909628462826647,0.03230133377758154,AT1G02520,ABCB11;MDR8;PGP11,ATP-binding cassette B11;multi-drug resistance 8;P-glycoprotein 11
AT5G66750.1,-0.40367623216318044,3.802490982802524,6.047538024551937,0.013925700696701779,0.03233418742279104,AT5G66750,ATDDM1;CHA1;CHR01;CHR1;DDM1;SOM1;SOM4,NA;NA;CHROMATIN REMODELING 1;chromatin remodeling 1;DECREASED DNA METHYLATION 1;SOMNIFEROUS 1;NA
AT1G45120.1,0.4321746575323071,3.2439884805606396,6.04581189677619,0.01393932160061804,0.03236134101282234,AT1G45120,NA,NA
AT1G05310.1,-0.5016585679040698,2.7588126907980004,6.044395068613742,0.013950512058243835,0.032382845387099374,AT1G05310,NA,NA
AT3G56270.1,-0.40521599402857433,2.8261239458501786,6.042925444235984,0.013962129279364693,0.03239794832750886,AT3G56270,NA,NA
AT1G55450.2,0.6485338026926911,6.8825158900140195,6.04284441673045,0.01396277008243328,0.03239794832750886,AT1G55450,NA,NA
AT2G20290.1,0.40779348480471467,4.46472770974762,6.042836435402499,0.01396283320411093,0.03239794832750886,AT2G20290,ATXIG;XIG,MYOSIN XI G;myosin-like protein XIG
AT5G51545.1,-0.4210186101894091,5.051700278975479,6.042596279724599,0.013964732653103856,0.03239794832750886,AT5G51545,LPA2,low psii accumulation2
AT3G57220.1,0.35597014229807494,4.43129880457891,6.041030672719097,0.013977121932698275,0.032422213662993415,AT3G57220,NA,NA
AT5G58560.1,-0.25137438160622466,5.457715781521305,6.037214674195625,0.014007366864169635,0.032487885675988634,AT5G58560,FOLK,farnesol kinase
AT5G07960.1,0.32800066930870775,4.2437748099590085,6.036074804525498,0.014016414325037113,0.032500221176391356,AT5G07960,NA,NA
AT5G13960.1,-0.3373900284314073,3.7549749808274453,6.036057124825186,0.014016554701050976,0.032500221176391356,AT5G13960,KYP;SDG33;SUVH4,KRYPTONITE;SET DOMAIN PROTEIN 33;SU(VAR)3-9 homolog 4
AT1G78270.1,-0.527062863739059,4.3898578232846095,6.035227794761017,0.014023141169556608,0.03251100586632369,AT1G78270,AtUGT85A4;UGT85A4,UDP-glucosyl transferase 85A4;UDP-glucosyl transferase 85A4
AT3G56170.1,0.3188433709643342,4.756388391862097,6.030800093901446,0.014058359516365014,0.03258815806753358,AT3G56170,CAN;CAN1,Ca-2+ dependent nuclease;calcium dependent nuclease 1
AT1G53920.1,0.6966579787153568,3.189318864344622,6.028229093975604,0.014078851242287518,0.032631156459601,AT1G53920,GLIP5,GDSL-motif lipase 5
AT5G43130.2,-0.25375934104016434,6.188269576969744,6.026790714201951,0.014090329012733863,0.03265325383982841,AT5G43130,TAF4;TAF4B,TBP-associated factor 4;TBP-associated factor 4B
AT5G49840.1,-0.3665540739150124,5.09658830317048,6.02523383995444,0.014102763178999691,0.03267756119227804,AT5G49840,NA,NA
AT4G08780.1,-0.6479829880178178,2.2878802280675603,6.023686348501871,0.014115133597329334,0.032701714149984205,AT4G08780,NA,NA
AT1G11680.1,-0.33321934361630196,6.875471656384649,6.020713863334464,0.014138926536266343,0.0327523203092579,AT1G11680,atCYP51;CYP51;CYP51A2;CYP51G1;EMB1738,CYTOCHROME P450 51;CYTOCHROME P450 51;CYTOCHROME P450 51A2;CYTOCHROME P450 51G1;embryo defective 1738
AT3G14900.1,-0.6185136429753185,4.291866670404993,6.019230603740522,0.014150814559380408,0.03277533900221032,AT3G14900,EMB3120,EMBRYO DEFECTIVE 3120
AT2G24650.1,-0.3061302286138881,4.822402690587592,6.017495323459641,0.014164735533178246,0.032803059308224615,AT2G24650,NA,NA
AT4G23710.1,0.2722859790185822,5.153362441847342,6.012277393515982,0.014206680397456215,0.032895661474413085,AT4G23710,VAG2;VATG2;VHA-G2,vacuolar ATP synthase subunit G2;VACUOLAR ATP SYNTHASE SUBUNIT G2;NA
AT3G07360.1,-0.37586636623165026,5.210752287323481,6.009386851882679,0.014229971306413328,0.032945050713400974,AT3G07360,ATPUB9;PUB9,ARABIDOPSIS THALIANA PLANT U-BOX 9;plant U-box 9
AT2G46600.1,-0.42012807795646395,4.294583529068692,6.008655310399658,0.014235872023807182,0.03295417033594279,AT2G46600,NA,NA
AT5G18900.1,0.34117666294733756,4.824580595804051,6.006824230749388,0.014250652813971303,0.03298384081315844,AT5G18900,NA,NA
AT4G24760.1,-0.3356939980506577,4.204088489803574,6.005553351211774,0.014260920856273234,0.03300131069242925,AT4G24760,NA,NA
AT2G34070.1,0.480360647879699,4.896042166926992,6.005403802982232,0.014262129628372902,0.03300131069242925,AT2G34070,TBL37,TRICHOME BIREFRINGENCE-LIKE 37
AT4G25970.1,-0.2640300210664979,6.368463433985119,6.003870718709073,0.014274527362166771,0.033025448995598346,AT4G25970,PSD3,phosphatidylserine decarboxylase 3
AT4G28260.1,-0.27334255179952377,5.9888733032908865,5.999707454725993,0.014308250798410875,0.033098912856307394,AT4G28260,NA,NA
AT5G59450.1,0.3391430398955073,4.6748898810892525,5.9980477169585535,0.01432171792193289,0.033125504525753906,AT5G59450,NA,NA
AT1G07080.1,-0.24511322799413884,6.284839639178329,5.996001008481727,0.01433834289230834,0.03315939182927971,AT1G07080,NA,NA
AT1G64510.1,-0.32318311523619747,7.837544533022937,5.99451351324204,0.014350437956558406,0.03318279521434613,AT1G64510,PRPS6,plastid ribosomal protein of the 30S subunit 6
AT5G20680.1,0.2767027800115997,4.88504327665768,5.992083117354886,0.014370222497795782,0.033223970236783834,AT5G20680,TBL16,TRICHOME BIREFRINGENCE-LIKE 16
AT3G13340.1,-0.264430770454718,5.967124267137227,5.989389473552105,0.014392182800327521,0.03327016359745453,AT3G13340,NA,NA
AT3G44550.1,0.2925653648718849,4.136956056742411,5.985086223213623,0.014427337335578801,0.03334684093290978,AT3G44550,FAR5,fatty acid reductase 5
AT1G50570.1,0.27989810388454894,5.084689839663627,5.98170130397736,0.014455051845973827,0.03340630292481969,AT1G50570,NA,NA
AT1G29395.1,-0.68591206059173,5.40555276817882,5.97999340939883,0.014469056271009254,0.03343406826639401,AT1G29395,COR413-TM1;COR413IM1;COR414-TM1,COLD REGULATED 314 THYLAKOID MEMBRANE 1;COLD REGULATED 314 INNER MEMBRANE 1;cold regulated 414 thylakoid membrane 1
AT1G03457.2,0.5809284766449231,4.36718387479425,5.97937937447091,0.014474094658189244,0.033441110736201506,AT1G03457,AtBRN2;BRN2,NA;Bruno-like 2
AT5G47680.1,-0.3384000894742738,4.601043618376699,5.976178984239278,0.014500384312643964,0.03349724368373294,AT5G47680,AtTRM10;TRM10,NA;tRNA modification 10
AT1G15430.1,0.6180858232017756,3.063910451335203,5.974871190080675,0.014511141349263531,0.03351748432920089,AT1G15430,NA,NA
AT4G13590.1,-0.2828022935732554,6.230278071020756,5.974625857130203,0.014513160208204194,0.03351753895210644,AT4G13590,CMT1,CHLOROPLAST MANGANESE TRANSPORTER1
AT2G47710.1,0.3282523129017293,5.200695823266263,5.973651359046211,0.014521182264370672,0.03353145578820109,AT2G47710,NA,NA
AT1G14910.1,0.2608827770261954,6.14701635881863,5.9730870274394245,0.014525829921957018,0.033537577908047816,AT1G14910,NA,NA
AT2G16500.1,0.2672067774508498,6.8509976954933745,5.972266699994268,0.014532588611538664,0.03354857167586066,AT2G16500,ADC1;ARGDC;ARGDC1;AtADC1;SPE1,arginine decarboxylase 1;NA;NA;NA;NA
AT2G13840.1,-0.48218013041664204,2.6777574296887092,5.971502942463379,0.01453888413071904,0.033558493337723164,AT2G13840,NA,NA
AT1G79670.1,0.31781999421384705,5.058269236827689,5.970762217237826,0.014544992480276443,0.03356798030995521,AT1G79670,RFO1;WAKL22,RESISTANCE TO FUSARIUM OXYSPORUM 1;NA
AT3G07890.1,0.2940566077066421,5.304534266171568,5.9704282798818,0.01454774714007038,0.03356972585247834,AT3G07890,NA,NA
AT5G05980.1,-0.268311937219321,4.82143103135324,5.968426723305703,0.01456426930331686,0.033603235822884214,AT5G05980,ATDFB;DFB;FPGS1,DHFS-FPGS homolog B;DHFS-FPGS homolog B;folylpolyglutamate synthetase 1
AT2G15530.4,-0.2777107895807607,5.066306691087606,5.966728993408898,0.014578298621557592,0.03363098579285168,AT2G15530,MBR1,MED25 BINDING RING-H2 PROTEIN 1
AT2G25950.1,-0.2932158959219696,4.314843599257062,5.965244985379455,0.014590573227692584,0.03365468071564022,AT2G25950,NA,NA
AT1G75390.1,0.4270374784708318,2.6221472559913095,5.963066237355404,0.014608613483184492,0.0336847718833056,AT1G75390,AtbZIP44;bZIP44,basic leucine-zipper 44;basic leucine-zipper 44
AT1G75388.1,0.4270374784708318,2.6221472559913095,5.963066237355404,0.014608613483184492,0.0336847718833056,AT1G75388,NA,NA
AT1G13450.1,-0.32875263263486304,5.432322957267021,5.962943025028043,0.014609634379532388,0.0336847718833056,AT1G13450,GT-1,GT-1
AT1G79070.1,-0.5522981138608637,2.2322484870301342,5.960829261381985,0.014627159763954536,0.03372055123846195,AT1G79070,NA,NA
AT2G22840.1,-0.4202516871042339,3.9484932732504885,5.960256689040666,0.014631910731455845,0.03372687546346415,AT2G22840,AtGRF1;GRF1,growth-regulating factor 1;growth-regulating factor 1
AT4G21910.4,-0.3502744474840172,5.28031551696344,5.957369763748375,0.014655889447607144,0.033777512255501775,AT4G21910,NA,NA
AT2G41740.1,0.24369338599380716,7.13299070978537,5.956465257991749,0.01466341056575777,0.03379021043815703,AT2G41740,ATVLN2;VLN2,NA;villin 2
AT2G19110.1,-0.2956174146127068,5.872394916227945,5.956026538728626,0.014667060021472904,0.03379398454268596,AT2G19110,ATHMA4;HMA4,ARABIDOPSIS HEAVY METAL ATPASE 4;heavy metal atpase 4
AT5G14950.1,0.26081117076137866,6.037243962153165,5.953047523932922,0.01469186549347763,0.033842553921214734,AT5G14950,ATGMII;GMII,NA;golgi alpha-mannosidase II
AT3G44600.1,-0.2841794991411504,5.004886734813219,5.953011115539317,0.014692168923591825,0.033842553921214734,AT3G44600,AtCYP71;CYP71,NA;cyclophilin 71
AT5G14080.1,-0.3212220139467317,3.667471875278415,5.9513437276762335,0.014706071967067127,0.0338696285036322,AT5G14080,NA,NA
AT5G25080.1,-0.37231867096714444,4.170722009544145,5.951117993145111,0.01470795523150169,0.0338696285036322,AT5G25080,NA,NA
AT2G15440.1,-0.6230342192311265,2.3485004561135767,5.950073833334592,0.014716669708576127,0.03388505132050032,AT2G15440,NA,NA
AT5G46170.1,0.31555995694380645,4.326555481876402,5.948210894985408,0.014732230853224533,0.03391623216435781,AT5G46170,NA,NA
AT5G05480.1,-0.39389038351094524,3.8766687437105927,5.947612658493272,0.014737231521873366,0.03392309568867507,AT5G05480,NA,NA
AT5G26160.1,-0.36692518282305664,3.765902230467656,5.942871511045692,0.014776924710232692,0.03400980383712824,AT5G26160,PMIR2,PLASTID MOVEMENT IMPAIRED1-RELATED2
AT3G53090.1,0.28295999524205806,4.666432327157591,5.942530602827527,0.014779783053984882,0.03401172267450576,AT3G53090,UPL7,ubiquitin-protein ligase 7
AT3G26760.1,-0.5755519153535035,2.203003689548985,5.941741526844161,0.014786401242705706,0.03402229208001824,AT3G26760,NA,NA
AT3G23620.1,0.26617643927070744,5.462244119063847,5.940674646258057,0.014795354304043567,0.03403823020455052,AT3G23620,NA,NA
AT1G02730.1,-0.2761658545229733,5.693952713408301,5.939305761871363,0.014806849900224106,0.03405702582986178,AT1G02730,ATCSLD5;CSLD5;CSLD5;SOS6,cellulose synthase-like D5;CELLULOSE SYNTHASE LIKE D5;cellulose synthase-like D5;SALT OVERLY SENSITIVE 6
AT4G24630.1,-0.3249644198351101,4.034764650137839,5.939218999255642,0.014807578823817516,0.03405702582986178,AT4G24630,NA,NA
AT3G49940.1,0.2974050311875063,5.615739069028113,5.938718319584197,0.01481178593365727,0.03406203858993956,AT3G49940,LBD38,LOB domain-containing protein 38
AT4G00585.1,0.28942016419374156,5.248523379838791,5.932059573938048,0.01486785519714425,0.03418462590188321,AT4G00585,NA,NA
AT1G30835.1,0.31188727543542166,5.585586970555648,5.9319046237827,0.01486916253735702,0.03418462590188321,AT1G30835,SADHU1-2,sadhu non-coding retrotransposon 1-2
AT1G21790.1,-0.45954608564984367,2.9743512089737782,5.9310141268868675,0.01487667810282916,0.03419488469882051,AT1G21790,NA,NA
AT5G15700.2,-0.3579312143282018,4.213300248523662,5.930893574938279,0.014877695830923214,0.03419488469882051,AT5G15700,NA,NA
AT1G24706.2,-0.2327875978656877,6.404106937050045,5.930469258710561,0.014881278579268641,0.03419844033558603,AT1G24706,AtTHO2;EMB2793;THO2,NA;EMBRYO DEFECTIVE 2793;NA
AT1G02330.1,0.3075669033144926,4.773972833276576,5.926128902128383,0.014917977792678064,0.03427808903559004,AT1G02330,CSU2,COP1 SUPPRESSOR 2
AT1G12700.1,-0.517431669630819,2.3713531659927156,5.925851252122015,0.014920328588439375,0.03427880196351109,AT1G12700,RPF1,RNA processing factor 1
AT1G07870.2,0.3757775085916981,4.372884139406199,5.924503374340734,0.014931746167052106,0.03430034238483637,AT1G07870,NA,NA
AT5G35190.1,-0.8839169893753416,5.974711799891851,5.923579228430828,0.014939579604040572,0.0343136447591301,AT5G35190,EXT13,extensin 13
AT3G54366.1,-0.29452740975752884,4.2976132565654614,5.92297329162709,0.014944718067924469,0.034320754452913625,AT3G54366,NA,NA
AT4G25650.2,-0.282425888729185,6.597900424931946,5.922522718318326,0.014948540198437518,0.0343248396382657,AT4G25650,ACD1-LIKE;PTC52;TIC55-IV,"ACD1-like;PROTOCHLOROPHYLLIDE-DEPENDENT TRANSLOCON COMPONENT, 52 KDA;TRANSLOCON AT THE INNER ENVELOPE MEMBRANE OF CHLOROPLASTS, 55 KDA - IV"
AT4G33565.1,0.351046625867159,4.54451457182213,5.919820423644499,0.0149714843987508,0.03437282580492206,AT4G33565,NA,NA
AT3G48120.1,0.5053747671775883,3.446015956096324,5.918660714666462,0.014981342183713496,0.03439075804102255,AT3G48120,NA,NA
AT5G24630.6,0.3684607592453049,3.9140783057686392,5.91615755877435,0.015002642357023808,0.03443494862080106,AT5G24630,BIN4;MID,brassinosteroid-insensitive4;MIDGET
AT5G65810.1,0.2585125472136629,5.458678856675094,5.9147727451169985,0.015014439586556582,0.03445731838996776,AT5G65810,CGR3,cotton Golgi-related 3
AT5G38140.1,-0.553012397192998,2.434651723028959,5.90477265989163,0.01509991440473034,0.03464758419741698,AT5G38140,NF-YC12,"""nuclear factor Y, subunit C12"""
AT3G15356.1,1.0633049081285664,7.122362080027759,5.904591086585384,0.015101471009791484,0.03464758419741698,AT3G15356,NA,NA
AT1G67520.1,0.7360045026203239,2.7291561921284475,5.90273233752857,0.015117415339448244,0.034675336632522556,AT1G67520,NA,NA
AT5G44650.1,-0.28579076939066983,6.831358526953197,5.902699703560456,0.015117695428096626,0.034675336632522556,AT5G44650,AtCEST;CEST;Y3IP1,Arabidopsis thaliana chloroplast protein-enhancing stress tolerance;chloroplast protein-enhancing stress tolerance;Ycf3-interacting protein 1
AT4G11110.1,-0.27274950286788746,5.400020042014761,5.898933351384276,0.01515005695465197,0.034744820038388864,AT4G11110,SPA2,SPA1-related 2
AT5G22720.2,-0.3905531323981597,2.917007673299104,5.898634176287055,0.015152630605627077,0.03474597891672526,AT5G22720,FBXL,"NA"
AT1G36160.1,-0.24755467540197104,7.755998741326824,5.89688365230673,0.015167698499968935,0.034772192274975064,AT1G36160,ACC1;AT-ACC1;EMB22;GK;GSD1;PAS3;SFR3,acetyl-CoA carboxylase 1;NA;EMBRYO DEFECTIVE 22;GURKE;GLOSSYHEAD 1;PASTICCINO 3;SENSITIVE TO FREEZING 3
AT2G27020.1,0.2465226404181713,6.464053460657991,5.896488443110043,0.015171102456459142,0.034772192274975064,AT2G27020,PAG1,20S proteasome alpha subunit G1
AT5G12100.1,0.3332840955031751,3.7812886146779587,5.896429613742326,0.015171609224005385,0.034772192274975064,AT5G12100,NA,NA
AT5G57660.1,-0.31206836854685605,5.992071234201833,5.89634457802951,0.015172341768889054,0.034772192274975064,AT5G57660,ATCOL5;BBX6;COL5,NA;B-box domain protein 6;CONSTANS-like 5
AT5G60050.1,-0.4129417875144741,2.844751807919286,5.893715865716865,0.01519500493613648,0.03481938179268268,AT5G60050,NA,NA
AT2G20400.1,-0.4275626265739307,3.298801236315987,5.889934251554532,0.015227668900761016,0.0348894721581948,AT2G20400,NA,NA
AT2G46580.1,-0.40923096565626804,3.980014778486247,5.887576503702885,0.015248070711745968,0.03493145232328113,AT2G46580,NA,NA
AT1G17745.2,0.46373557526535913,5.862045435408677,5.88702525081383,0.015252844813689529,0.03493762476481734,AT1G17745,PGDH;PGDH2,3-phosphoglycerate dehydrogenase;phosphoglycerate dehydrogenase 2
AT4G35250.1,-0.43025039379400953,6.096165275866821,5.885818517668572,0.0152633010491176,0.034956809042144044,AT4G35250,HCF244,high chlorophyll fluorescence phenotype 244
AT3G48720.1,0.461583562271907,5.358099154051611,5.884489150352529,0.01527482844602254,0.0349784409848327,AT3G48720,DCF,DEFICIENT IN CUTIN FERULATE
AT1G77680.1,0.2872424561772846,5.206491488321539,5.882888685341388,0.01528871852132109,0.03500547668524915,AT1G77680,AtRRP44B;RRP44B;SOV,NA;Rrp44 homolog B;SUPPRESSOR OF VARICOSE
AT4G31805.1,-0.5369206719799768,2.306467536344153,5.8823396470560505,0.015293486497525944,0.03501162165057759,AT4G31805,POLAR,POLAR LOCALIZATION DURING ASYMMETRIC DIVISION AND REDISTRIBUTION
AT5G67250.1,-0.29312724920721345,4.866946333714207,5.881806945089705,0.015298114069308947,0.03501744355502398,AT5G67250,SKIP2;VFB4,SKP1/ASK1-interacting protein 2;VIER F-BOX PROTEINE 4
AT1G79660.1,0.35916888609953945,3.4892089040835885,5.881492468051253,0.015300846602359409,0.035018926712947644,AT1G79660,NA,NA
AT3G07690.1,0.35905294226123996,4.398635651451749,5.880721411824837,0.015307548540796533,0.035029492976003405,AT3G07690,NA,NA
AT5G59160.1,0.25664175693166646,6.202670202654511,5.879628535560471,0.015317052885323283,0.03504646845826012,AT5G59160,PPO;TOPP2,PROTOPORPHYRINOGEN OXIDASE;type one serine/threonine protein phosphatase 2
AT1G07745.1,-0.4684802970685736,2.63537212138051,5.879292006461748,0.015319980779546357,0.035048393996404636,AT1G07745,ATRAD51D;RAD51D;SSN1,NA;homolog of RAD51 D;SUPPRESOR OF SNI1
AT5G39350.1,-0.465185113068408,2.532572753029568,5.878918428943674,0.015323231680257635,0.03505105786991394,AT5G39350,NA,NA
AT5G01210.1,0.49725229898525913,5.7723115831243765,5.877623196490006,0.015334508398014207,0.035072077137949714,AT5G01210,NA,NA
AT5G57360.2,-0.25762583516756643,5.069282261224299,5.877093983259922,0.015339118361274112,0.035077844997419526,AT5G57360,ADO1;FKL2;LKP1;ZTL,ADAGIO 1;FKF1-LIKE PROTEIN 2;LOV KELCH PROTEIN 1;ZEITLUPE
AT1G53440.1,0.3133638862998352,7.118177165813179,5.875817655005008,0.015350242299144492,0.035098505564628873,AT1G53440,NA,NA
AT1G72180.1,0.3659339641165506,6.833025047341183,5.874386339044026,0.015362726929806085,0.03512227132468868,AT1G72180,CEPR2,C-terminally encoded peptide receptor 2
AT5G15860.1,0.338135015171204,3.7895531470782373,5.8738732165044905,0.0153672051796215,0.035127728917194394,AT5G15860,ATPCME;ICME;PCME,prenylcysteine methylesterase;Isoprenylcysteine methylesterase;prenylcysteine methylesterase
AT3G06435.1,-0.5173659670031366,3.4028466954014265,5.8708871531660165,0.015393292585888261,0.035182574442222704,AT3G06435,NA,NA
AT2G25930.1,-0.29115897014269077,7.034481578198753,5.870426867343978,0.01539731787741165,0.03518698721570375,AT2G25930,ELF3;PYK20,EARLY FLOWERING 3;NA
AT1G56720.1,-0.5789595954867952,3.756447441029062,5.866640225366245,0.01543047400023304,0.03525796147033662,AT1G56720,NA,NA
AT2G25100.1,-0.39615107621672374,3.4562872613237827,5.864177140133055,0.015452080434174098,0.035302529472826145,AT2G25100,NA,NA
AT4G24270.2,-0.28183725608415694,4.947451146508202,5.861363270537742,0.015476802130839363,0.03535420165841317,AT4G24270,EMB140,EMBRYO DEFECTIVE 140
AT5G39990.1,0.2647168227231915,4.977524402220591,5.860217495324294,0.015486880190881803,0.03537241336867755,AT5G39990,GlcAT14A,beta-glucuronosyltransferase 14A
AT3G55920.1,0.5414901212120415,1.9799031400430427,5.859918924169253,0.01548950748646378,0.035373604712493886,AT3G55920,NA,NA
AT4G15130.1,0.45977943972211405,4.423471921931353,5.858574984996586,0.015501339249920337,0.035395813247167555,AT4G15130,ATCCT2;CCT2,NA;phosphorylcholine cytidylyltransferase2
AT5G66440.1,0.37635435398978084,3.3583403517823283,5.858113995986882,0.015505399846487503,0.035400273446744165,AT5G66440,NA,NA
AT5G65205.1,-0.41776275694150106,2.552149804107488,5.8550287594329244,0.015532604209360023,0.03545390702197238,AT5G65205,NA,NA
AT3G27420.1,-0.4746324945268613,2.86006270801278,5.854971175509537,0.015533112428222915,0.03545390702197238,AT3G27420,NA,NA
AT5G05240.1,0.4231071956934516,2.6821399430109687,5.854487047094026,0.015537385881552101,0.035458843285449494,AT5G05240,NA,NA
AT4G33270.1,-0.27379924344349166,5.352817030529054,5.853978129177135,0.015541879460409462,0.03546428050195851,AT4G33270,AtCDC20.1;CDC20.1,NA;cell division cycle 20.1
AT3G49900.2,-0.48276656971968074,2.5118201430006555,5.85196021972211,0.0155597101254403,0.03549576214165765,AT3G49900,NA,NA
AT3G10770.1,-0.26102095064950587,6.156544401695672,5.8519385267601844,0.015559901923398234,0.03549576214165765,AT3G10770,NA,NA
